shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
20629,14138,2022-05-16,2022-05-23,bluedart,Returned 
20630,15529,2022-05-01,2022-05-08,bluedart,Returned 
20631,14154,2022-04-19,2022-04-27,bluedart,Returned 
20632,13102,2022-04-01,2022-04-10,bluedart,Returned 
20633,20500,2022-04-01,2022-04-11,bluedart,Returned 
20634,14631,2022-03-21,2022-04-03,bluedart,Returned 
20635,14420,2022-03-11,2022-03-24,bluedart,Returned 
20636,12774,2021-12-14,2021-12-23,bluedart,Returned 
20637,9875,2021-12-01,2021-12-10,bluedart,Returned 
20638,3126,2021-11-14,2021-11-22,bluedart,Returned 
20639,333,2021-10-23,2021-11-05,bluedart,Returned 
20640,18791,2021-10-15,2021-10-29,bluedart,Returned 
20641,3860,2021-10-06,2021-10-20,bluedart,Returned 
20642,16665,2021-09-29,2021-10-09,bluedart,Returned 
